timestamp,1_executor_shuffleBytesWritten_count,1_jvm_direct_count_value,1_jvm_heap_committed_value,1_jvm_heap_used_value,1_jvm_pools_PS-Survivor-Space_committed_value,1_jvm_pools_PS-Survivor-Space_used_value,2_executor_bytesWritten_count,2_jvm_heap_committed_value,2_jvm_heap_used_value,2_jvm_pools_PS-Old-Gen_used_value,2_jvm_pools_PS-Survivor-Space_committed_value,3_NettyBlockTransfer_shuffle-server_usedDirectMemory_value,3_executor_bytesWritten_count,3_jvm_heap_committed_value,3_jvm_heap_used_value,3_jvm_pools_PS-Eden-Space_committed_value,3_jvm_pools_PS-Eden-Space_used_value,3_jvm_pools_PS-Old-Gen_used_value,3_jvm_pools_PS-Survivor-Space_committed_value,driver_DAGScheduler_job_activeJobs_value,driver_DAGScheduler_job_allJobs_value,driver_DAGScheduler_messageProcessingTime_m15_rate,driver_DAGScheduler_messageProcessingTime_m5_rate,driver_DAGScheduler_stage_waitingStages_value,driver_LiveListenerBus_listenerProcessingTime_org_apache_spark_HeartbeatReceiver_mean_rate,driver_jvm_non-heap_committed_value,driver_jvm_pools_Metaspace_committed_value,driver_jvm_pools_PS-Old-Gen_usage_value,node5_MEM_active,node6_CPU002_Idle%,node6_CPU002_Sys%,node6_CPU004_Idle%,node6_CPU006_Idle%,node6_MEM_active,node6_MEM_memfree,node6_NETPACKET_ib0-read/s,node6_NET_ib0-read-KB/s,node6_NET_ib0-write-KB/s,node7_CPU002_Idle%,node7_MEM_memfree,node8_CPU004_Idle%,node8_CPU006_Idle%,node8_PROC_pswitch,is_anomaly
2018-05-07 15:33:41,222460.0,10.0,2313682944.0,1009440072.0,89128960.0,0.0,170.0,2540175360.0,269305288.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.606086,1.808168,0.0,37.539608,100925440.0,73924608.0,0.0016252959945372,9336.2,100.0,0.0,98.0,99.0,8872.9,735572.3,141.6,19.1,200.1,99.0,734899.6,97.0,98.0,24874.8,0
2018-05-07 15:33:42,222460.0,10.0,2313682944.0,1024293864.0,89128960.0,0.0,170.0,2540175360.0,319800872.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.606086,1.808168,0.0,35.83026500000001,100925440.0,73924608.0,0.0016252959945372,9342.2,100.0,0.0,100.0,99.0,8873.5,735570.6,63.8,26.0,21.1,100.0,734899.3,99.0,100.0,1375.6,0
2018-05-07 15:33:43,222460.0,10.0,2313682944.0,1032680552.0,89128960.0,0.0,170.0,2540175360.0,367399144.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.699127,2.065879,0.0,34.185693,100990976.0,73924608.0,0.0016252959945372,9350.3,100.0,0.0,100.0,100.0,8875.2,735568.2,4.0,0.6,3.3,100.0,734899.1,100.0,100.0,1275.1,0
2018-05-07 15:33:44,222460.0,10.0,2313682944.0,1032680592.0,89128960.0,0.0,170.0,2540175360.0,402504880.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,4.0,0.699127,2.065879,0.0,32.785340000000005,101056512.0,73924608.0,0.0016252959945372,9366.3,100.0,0.0,99.0,100.0,8879.4,735563.6,4.0,0.7,2.7,100.0,734899.2,100.0,100.0,1161.6,0
2018-05-07 15:33:45,284691.0,10.0,2411724800.0,605480920.0,89128960.0,83370080.0,343.0,2540175360.0,909439872.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,2.0,5.0,0.699127,2.065879,0.0,36.296062,101777408.0,73924608.0,0.0016252959945372,9570.9,99.0,1.0,99.0,100.0,8895.9,735545.7,28.9,21.9,20.0,99.0,734892.3,96.0,99.0,21579.9,0
2018-05-07 15:33:46,284691.0,19.0,2411724800.0,822500648.0,89128960.0,83370080.0,343.0,2540175360.0,975533216.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.699127,2.065879,0.0,35.64653900000001,102563840.0,74186752.0,0.0016252959945372,9572.0,100.0,0.0,99.0,99.0,8952.3,735487.6,214.4,45.4,235.2,100.0,734845.7,99.0,100.0,1567.3,0
2018-05-07 15:33:47,284691.0,19.0,2411724800.0,830617184.0,89128960.0,83370080.0,343.0,2540175360.0,1010774680.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.699127,2.065879,0.0,34.357861,102957056.0,74448896.0,0.0016252959945372,9572.0,99.0,0.0,100.0,100.0,8955.6,735483.9,5.0,0.8,2.7,100.0,734796.7,99.0,100.0,931.2,0
2018-05-07 15:33:48,284691.0,19.0,2411724800.0,838741296.0,89128960.0,83370080.0,343.0,2540175360.0,1057432520.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.802733,2.352386,0.0,33.171009999999995,103153664.0,74448896.0,0.0016252959945372,9572.0,100.0,0.0,100.0,100.0,8957.6,735481.7,4.0,0.6,3.4,100.0,734764.9,100.0,100.0,1385.0,0
2018-05-07 15:33:49,284691.0,19.0,2411724800.0,846851640.0,89128960.0,83370080.0,343.0,2540175360.0,1107512264.0,110025576.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,5.0,0.802733,2.352386,0.0,32.03588,103153664.0,74448896.0,0.0016252959945372,9572.1,100.0,0.0,100.0,100.0,8960.0,735479.9,4.0,0.6,2.9,100.0,734719.3,100.0,99.0,1213.2,0
2018-05-07 15:33:50,365303.0,19.0,2411724800.0,253215208.0,89128960.0,89114768.0,488.0,2577399808.0,840379736.0,234595872.0,524288.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.802733,2.352386,0.0,36.024455,104267776.0,74711040.0,0.0016252959945372,9646.7,100.0,0.0,100.0,100.0,8976.2,735463.9,29.9,22.1,20.4,99.0,734537.1,99.0,95.0,17002.4,0
2018-05-07 15:33:51,365303.0,33.0,2411724800.0,331559256.0,89128960.0,89114768.0,488.0,2577399808.0,890904408.0,234595872.0,524288.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.802733,2.352386,0.0,34.904778,104333312.0,74711040.0,0.0016252959945372,9645.5,100.0,0.0,100.0,100.0,9013.1,735426.2,214.3,45.4,238.6,100.0,734537.2,99.0,100.0,1477.2,0
2018-05-07 15:33:53,365303.0,33.0,2411724800.0,342194496.0,89128960.0,89114768.0,488.0,2577399808.0,976436184.0,234595872.0,524288.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.907981,2.6407700000000003,0.0,32.817170000000004,104398848.0,74711040.0,0.0016252959945372,9645.5,99.0,1.0,100.0,99.0,9013.4,735426.0,4.0,0.7,2.7,100.0,734536.8,100.0,100.0,1239.2,0
2018-05-07 15:33:54,365303.0,33.0,2411724800.0,349868840.0,89128960.0,89114768.0,488.0,2577399808.0,1026144736.0,234595872.0,524288.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.907981,2.6407700000000003,0.0,31.936067,104464384.0,74711040.0,0.0016252959945372,9645.1,100.0,0.0,100.0,100.0,9015.4,735424.3,4.0,0.6,3.4,100.0,734537.1,100.0,100.0,1220.2,0
2018-05-07 15:33:55,414737.0,63.0,2411724800.0,799332360.0,89128960.0,89114768.0,618.0,2666004480.0,618401368.0,234604064.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,0.907981,2.6407700000000003,0.0,35.254225,105775104.0,74973184.0,0.0016252959945372,9645.1,99.0,1.0,99.0,100.0,9043.9,735395.9,30.9,22.1,51.0,99.0,734416.5,98.0,99.0,12483.7,0
2018-05-07 15:33:56,414737.0,63.0,2411724800.0,802239960.0,89128960.0,89114768.0,618.0,2666004480.0,652743328.0,234604064.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,0.907981,2.6407700000000003,0.0,34.351665999999994,105775104.0,74973184.0,0.0016252959945372,9646.0,100.0,0.0,100.0,100.0,9062.2,735377.7,211.4,45.4,204.6,100.0,734416.1,99.0,100.0,1197.2,0
2018-05-07 15:33:57,414737.0,63.0,2411724800.0,810920912.0,89128960.0,89114768.0,618.0,2666004480.0,702547368.0,234604064.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,0.907981,2.6407700000000003,0.0,33.474253999999995,105840640.0,74973184.0,0.0016252959945372,9646.8,100.0,0.0,99.0,100.0,9067.1,735372.8,4.0,0.6,3.1,100.0,734416.2,100.0,100.0,896.1,0
2018-05-07 15:33:58,414737.0,63.0,2411724800.0,818572024.0,89128960.0,89114768.0,618.0,2666004480.0,751154304.0,234604064.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,1.010429,2.917776,0.0,32.589317,105906176.0,74973184.0,0.0016252959945372,9646.6,100.0,0.0,100.0,100.0,9069.2,735370.8,4.0,0.6,3.0,100.0,734416.4,100.0,100.0,1133.4,0
2018-05-07 15:33:59,414737.0,63.0,2411724800.0,827234824.0,89128960.0,89114768.0,618.0,2666004480.0,785252096.0,234604064.0,89128960.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,7.0,1.010429,2.917776,0.0,31.834619,105906176.0,74973184.0,0.0016252959945372,9646.7,100.0,0.0,100.0,100.0,9071.2,735369.3,4.0,0.8,2.6,100.0,734416.6,100.0,100.0,922.7,0
2018-05-07 15:34:00,488147.0,37.0,3041394688.0,323254648.0,88604672.0,88468328.0,766.0,2940207104.0,371245736.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,8.0,1.010429,2.917776,0.0,34.71419,106364928.0,74973184.0,0.0016252959945372,9647.7,100.0,0.0,99.0,99.0,9103.3,735337.3,31.9,22.2,113.5,100.0,734337.9,98.0,98.0,11708.5,0
2018-05-07 15:34:01,488147.0,37.0,3041394688.0,335202424.0,88604672.0,88468328.0,766.0,2940207104.0,419064288.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,8.0,1.010429,2.917776,0.0,33.865825,106430464.0,74973184.0,0.0016252959945372,9734.0,100.0,0.0,100.0,99.0,9124.3,735317.4,210.3,45.1,142.7,100.0,734338.6,100.0,100.0,1272.0,0
2018-05-07 15:34:02,488147.0,37.0,3041394688.0,336366640.0,88604672.0,88468328.0,766.0,2940207104.0,455700160.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,8.0,1.010429,2.917776,0.0,33.112028,106430464.0,74973184.0,0.0016252959945372,9734.1,100.0,0.0,100.0,100.0,9126.4,735315.1,4.0,0.7,2.7,100.0,734338.6,100.0,100.0,2152.1,0
2018-05-07 15:34:03,488147.0,37.0,3041394688.0,340564408.0,88604672.0,88468328.0,766.0,2940207104.0,507693968.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,8.0,1.11231,3.190203,0.0,33.676505,106692608.0,75235328.0,0.0016310020749058,9732.7,100.0,0.0,99.0,98.0,9181.6,735258.9,4.0,0.6,3.4,100.0,734339.0,100.0,100.0,1997.9,0
2018-05-07 15:34:04,488147.0,37.0,3041394688.0,348425952.0,88604672.0,88468328.0,766.0,2940207104.0,557970584.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,8.0,1.11231,3.190203,0.0,32.938631,106692608.0,75235328.0,0.0016310020749058,9732.7,100.0,0.0,100.0,100.0,9182.5,735258.2,4.0,0.6,2.8,100.0,734339.2,100.0,100.0,983.0,0
2018-05-07 15:34:05,560737.0,67.0,3041394688.0,975631632.0,88604672.0,88468328.0,890.0,2940207104.0,1154143184.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,1.11231,3.190203,0.0,35.500951,107151360.0,75235328.0,0.0016310020749058,9732.4,100.0,0.0,100.0,100.0,9192.3,735247.8,79.8,30.7,213.2,99.0,734336.2,98.0,99.0,11336.8,0
2018-05-07 15:34:06,560737.0,67.0,3041394688.0,993290872.0,88604672.0,88468328.0,890.0,2940207104.0,1203975152.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,1.11231,3.190203,0.0,34.801010999999995,107151360.0,75235328.0,0.0016310020749058,9733.1,100.0,0.0,100.0,100.0,9195.5,735244.8,163.5,36.8,45.3,100.0,734335.5,100.0,100.0,1207.2,0
2018-05-07 15:34:07,560737.0,67.0,3041394688.0,994455104.0,88604672.0,88468328.0,890.0,2940207104.0,1253224040.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,1.11231,3.190203,0.0,34.065044,107151360.0,75235328.0,0.0016310020749058,9733.4,100.0,0.0,100.0,99.0,9188.6,735251.2,4.0,0.6,3.2,100.0,734335.5,100.0,100.0,1410.5,0
2018-05-07 15:34:08,560737.0,67.0,3041394688.0,1002328480.0,88604672.0,88468328.0,890.0,2940207104.0,1286517808.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,1.215843,3.464739,0.0,33.404990999999995,107216896.0,75235328.0,0.0016310020749058,9733.4,100.0,0.0,100.0,100.0,9188.4,735252.2,4.0,0.7,2.6,100.0,734335.8,100.0,100.0,1210.0,0
2018-05-07 15:34:09,560737.0,67.0,3041394688.0,1011367904.0,88604672.0,88468328.0,890.0,2940207104.0,1336322456.0,234612256.0,108527616.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,9.0,1.215843,3.464739,0.0,32.795342,107282432.0,75235328.0,0.0016310020749058,9733.4,100.0,0.0,100.0,100.0,9188.4,735252.7,4.0,0.6,3.3,100.0,734335.8,100.0,100.0,1184.4,0
2018-05-07 15:34:10,633217.0,97.0,3041394688.0,1626282104.0,88604672.0,88468328.0,1011.0,2972712960.0,470188616.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,10.0,1.215843,3.464739,0.0,35.0487,107937792.0,75497472.0,0.0016310020749058,9733.4,99.0,0.0,99.0,100.0,9188.7,735252.6,227.6,47.1,250.8,96.0,734090.7,98.0,98.0,9700.2,0
2018-05-07 15:34:11,633217.0,97.0,3041394688.0,1627446296.0,88604672.0,88468328.0,1011.0,2972712960.0,506918376.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,10.0,1.215843,3.464739,0.0,34.409149,108003328.0,75497472.0,0.0016310020749058,9829.4,100.0,0.0,99.0,100.0,9193.2,735247.0,14.0,20.3,5.1,96.0,734082.5,98.0,100.0,1639.9,0
2018-05-07 15:34:12,633217.0,97.0,3041394688.0,1628610168.0,88604672.0,88468328.0,1011.0,2972712960.0,554922632.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,10.0,1.215843,3.464739,0.0,33.795918,108068864.0,75497472.0,0.0016310020749058,9830.6,99.0,1.0,97.0,98.0,9190.7,735246.4,4.0,0.6,3.0,96.0,734085.2,99.0,100.0,1374.7,0
2018-05-07 15:34:13,633217.0,97.0,3041394688.0,1637650424.0,88604672.0,88468328.0,1011.0,2972712960.0,605640392.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,10.0,1.316586,3.728126,0.0,33.166707,108134400.0,75497472.0,0.0016310020749058,9832.8,100.0,0.0,100.0,100.0,9189.4,735246.6,5.0,0.7,3.1,98.0,734086.9,100.0,100.0,950.8,0
2018-05-07 15:34:14,633217.0,97.0,3041394688.0,1645528624.0,88604672.0,88468328.0,1011.0,2972712960.0,639907744.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,10.0,1.316586,3.728126,0.0,32.620575,108199936.0,75497472.0,0.0016310020749058,9846.8,100.0,0.0,100.0,100.0,9190.3,735245.4,5.0,0.8,3.1,97.0,734087.5,100.0,100.0,1238.6,0
2018-05-07 15:34:15,706327.0,49.0,3112173568.0,560668192.0,116916224.0,102517400.0,1137.0,2972712960.0,1246880800.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,11.0,1.316586,3.728126,0.0,34.662892,108855296.0,75497472.0,0.0016310020749058,10092.9,99.0,0.0,97.0,100.0,9190.7,735245.8,181.6,42.1,234.4,97.0,734086.9,100.0,99.0,11837.5,0
2018-05-07 15:34:16,706327.0,49.0,3112173568.0,577743368.0,116916224.0,102517400.0,1137.0,2972712960.0,1297067936.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,11.0,1.316586,3.728126,0.0,34.072070000000004,108855296.0,75497472.0,0.0016310020749058,10269.1,99.0,1.0,98.0,100.0,9190.8,735245.2,63.8,25.5,22.4,98.0,734087.7,99.0,100.0,1355.4,0
2018-05-07 15:34:17,706327.0,49.0,3112173568.0,578678856.0,116916224.0,102517400.0,1137.0,2972712960.0,1330801008.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,11.0,1.316586,3.728126,0.0,33.521633,108855296.0,75497472.0,0.0016310020749058,10272.3,100.0,0.0,97.0,98.0,9195.0,735238.4,5.0,0.7,2.7,96.0,734085.3,98.0,100.0,3227.9,0
2018-05-07 15:34:18,706327.0,49.0,3112173568.0,580549792.0,116916224.0,102517400.0,1137.0,2972712960.0,1381818256.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,11.0,1.416771,3.987159,0.0,32.990002000000004,108855296.0,75497472.0,0.0016310020749058,10272.5,100.0,0.0,85.0,96.0,9263.3,735168.7,4.0,0.6,3.3,97.0,734087.6,99.0,99.0,4798.3,0
2018-05-07 15:34:19,706327.0,49.0,3112173568.0,581485280.0,116916224.0,102517400.0,1137.0,2972712960.0,1430938080.0,234620448.0,141033472.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,11.0,1.416771,3.987159,0.0,32.459526000000004,108855296.0,75497472.0,0.0016310020749058,10272.5,99.0,0.0,87.0,84.8,9551.2,734881.3,4.0,0.6,2.8,97.0,734087.9,98.0,100.0,1823.3,0
2018-05-07 15:34:20,730316.0,49.0,3112173568.0,737341768.0,116916224.0,102517400.0,1334.0,3184001024.0,598441840.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,1.416771,3.987159,0.0,34.344301,109248512.0,75497472.0,0.0016310020749058,10272.3,95.0,1.0,94.0,92.1,9725.2,734705.8,38.9,22.7,117.2,99.0,733991.3,99.0,99.0,13048.4,0
2018-05-07 15:34:21,730316.0,49.0,3112173568.0,745890336.0,116916224.0,102517400.0,1334.0,3184001024.0,646434872.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,1.416771,3.987159,0.0,33.827037,109510656.0,75497472.0,0.0016310020749058,10272.2,62.6,17.2,95.0,94.0,9833.1,734597.6,215.2,45.5,142.1,100.0,733991.5,100.0,100.0,981.3,0
2018-05-07 15:34:22,730316.0,49.0,3112173568.0,760127520.0,116916224.0,102517400.0,1334.0,3184001024.0,695433816.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,1.416771,3.987159,0.0,33.292977,109510656.0,75497472.0,0.0016310020749058,10272.2,70.0,12.0,96.0,99.0,9967.3,734462.7,8.0,1.8,4.1,100.0,733991.7,99.0,100.0,1220.6,0
2018-05-07 15:34:23,730316.0,49.0,3112173568.0,761998456.0,116916224.0,102517400.0,1334.0,3184001024.0,729516976.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,1.518617,4.248522,0.0,32.808812,109510656.0,75497472.0,0.0016310020749058,10272.7,94.8,5.2,81.8,94.9,9980.7,734230.1,4500.0,289.2,273769.3,100.0,733992.2,100.0,100.0,1164.5,0
2018-05-07 15:34:24,730316.0,49.0,3112173568.0,770524584.0,116916224.0,102517400.0,1334.0,3184001024.0,781198024.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,12.0,1.518617,4.248522,0.0,32.357392,109576192.0,75497472.0,0.0016310020749058,10446.3,97.0,3.0,100.0,100.0,9984.1,734228.8,470.3,25.0,55526.7,100.0,733991.5,100.0,100.0,1189.6,0
2018-05-07 15:34:25,844347.0,79.0,3112173568.0,1397117912.0,116916224.0,102517400.0,1452.0,3184001024.0,1230536440.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,13.0,1.518617,4.248522,0.0,34.07805,109969408.0,75497472.0,0.0016310020749058,10626.3,94.1,1.0,96.0,98.0,9988.1,734220.0,238.3,67.1,251.5,99.0,733986.1,96.0,98.0,14593.7,0
2018-05-07 15:34:26,844347.0,79.0,3112173568.0,1405662520.0,116916224.0,102517400.0,1452.0,3184001024.0,1261566568.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,13.0,1.518617,4.248522,0.0,33.620673,109969408.0,75497472.0,0.0016310020749058,10685.8,99.0,0.0,82.2,100.0,10034.6,734174.5,19.9,3.1,26.6,96.0,733606.0,98.9,100.0,11808.3,0
2018-05-07 15:34:27,844347.0,79.0,3112173568.0,1413266144.0,116916224.0,102517400.0,1452.0,3184001024.0,1312762216.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,13.0,1.518617,4.248522,0.0,33.161801000000004,110034944.0,75497472.0,0.0016310020749058,10862.1,92.1,7.9,55.4,96.0,10035.1,734173.6,1756.6,90.5,230561.9,96.0,733166.9,91.9,86.0,23613.1,0
2018-05-07 15:34:28,844347.0,79.0,3112173568.0,1421807624.0,116916224.0,102517400.0,1452.0,3184001024.0,1364148848.0,234628640.0,102236160.0,-1,-1,-1,-1,-1,-1,-1,-1,1.0,13.0,1.617682,4.498954,0.0,32.686507,110034944.0,75497472.0,0.0016310020749058,11122.0,100.0,0.0,99.0,100.0,10062.6,734146.3,11.0,1.4,5.4,27.0,732786.3,92.0,77.2,11992.7,0
